2022-07-11 20:10:31,012 INFO    MainThread:10868 [wandb_setup.py:_flush():76] Configure stats pid to 10868
2022-07-11 20:11:09,130 INFO    MainThread:10868 [jupyter.py:save_ipynb():377] not saving jupyter notebook
2022-07-11 20:11:10,874 INFO    MainThread:10868 [wandb_init.py:_resume_backend():383] resuming backend
2022-07-11 20:11:46,475 INFO    MainThread:10868 [wandb_init.py:_pause_backend():374] pausing backend
2022-07-11 20:11:46,476 INFO    MainThread:10868 [jupyter.py:save_ipynb():377] not saving jupyter notebook
2022-07-11 20:15:07,312 INFO    MainThread:10868 [wandb_init.py:_resume_backend():383] resuming backend
2022-07-11 20:15:07,315 INFO    MainThread:10868 [wandb_init.py:_pause_backend():374] pausing backend
2022-07-11 20:15:07,315 INFO    MainThread:10868 [jupyter.py:save_ipynb():377] not saving jupyter notebook
2022-07-11 20:15:43,805 INFO    MainThread:10868 [wandb_init.py:_resume_backend():383] resuming backend
2022-07-11 20:15:44,102 INFO    MainThread:10868 [wandb_init.py:_pause_backend():374] pausing backend
2022-07-11 20:15:44,102 INFO    MainThread:10868 [jupyter.py:save_ipynb():377] not saving jupyter notebook
2022-07-11 20:17:16,936 INFO    MainThread:10868 [wandb_init.py:_resume_backend():383] resuming backend
2022-07-11 20:17:17,223 INFO    MainThread:10868 [wandb_init.py:_pause_backend():374] pausing backend
2022-07-11 20:17:17,224 INFO    MainThread:10868 [jupyter.py:save_ipynb():377] not saving jupyter notebook
2022-07-11 20:17:40,582 INFO    MainThread:10868 [wandb_init.py:_resume_backend():383] resuming backend
2022-07-11 20:17:40,697 INFO    MainThread:10868 [wandb_init.py:_pause_backend():374] pausing backend
2022-07-11 20:17:40,698 INFO    MainThread:10868 [jupyter.py:save_ipynb():377] not saving jupyter notebook
2022-07-11 20:18:00,599 INFO    MainThread:10868 [wandb_init.py:_resume_backend():383] resuming backend
2022-07-11 20:18:02,032 INFO    MainThread:10868 [wandb_init.py:_pause_backend():374] pausing backend
2022-07-11 20:18:02,033 INFO    MainThread:10868 [jupyter.py:save_ipynb():377] not saving jupyter notebook
2022-07-11 20:18:14,835 INFO    MainThread:10868 [wandb_init.py:_resume_backend():383] resuming backend
2022-07-11 20:20:34,205 INFO    MainThread:10868 [wandb_init.py:_pause_backend():374] pausing backend
2022-07-11 20:20:34,205 INFO    MainThread:10868 [jupyter.py:save_ipynb():377] not saving jupyter notebook
2022-07-11 20:20:53,225 INFO    MainThread:10868 [wandb_init.py:_resume_backend():383] resuming backend
2022-07-11 20:20:53,920 INFO    MainThread:10868 [wandb_init.py:_pause_backend():374] pausing backend
2022-07-11 20:20:53,920 INFO    MainThread:10868 [jupyter.py:save_ipynb():377] not saving jupyter notebook
2022-07-11 20:21:05,723 INFO    MainThread:10868 [wandb_init.py:_resume_backend():383] resuming backend
2022-07-11 20:21:06,426 INFO    MainThread:10868 [wandb_init.py:_pause_backend():374] pausing backend
2022-07-11 20:21:06,426 INFO    MainThread:10868 [jupyter.py:save_ipynb():377] not saving jupyter notebook
2022-07-11 20:22:28,305 INFO    MainThread:10868 [wandb_init.py:_resume_backend():383] resuming backend
2022-07-11 20:22:29,451 INFO    MainThread:10868 [wandb_init.py:_pause_backend():374] pausing backend
2022-07-11 20:22:30,913 INFO    MainThread:10868 [jupyter.py:save_ipynb():377] not saving jupyter notebook
2022-07-11 20:22:43,115 INFO    MainThread:10868 [wandb_init.py:_resume_backend():383] resuming backend
2022-07-11 20:22:44,173 INFO    MainThread:10868 [wandb_init.py:_pause_backend():374] pausing backend
2022-07-11 20:22:44,173 INFO    MainThread:10868 [jupyter.py:save_ipynb():377] not saving jupyter notebook
2022-07-11 20:25:05,369 INFO    MainThread:10868 [wandb_init.py:_resume_backend():383] resuming backend
2022-07-11 20:25:05,373 INFO    MainThread:10868 [wandb_init.py:_pause_backend():374] pausing backend
2022-07-11 20:25:05,374 INFO    MainThread:10868 [jupyter.py:save_ipynb():377] not saving jupyter notebook
2022-07-11 20:25:15,565 INFO    MainThread:10868 [wandb_init.py:_resume_backend():383] resuming backend
2022-07-11 20:25:15,574 INFO    MainThread:10868 [wandb_init.py:_pause_backend():374] pausing backend
2022-07-11 20:25:15,574 INFO    MainThread:10868 [jupyter.py:save_ipynb():377] not saving jupyter notebook
2022-07-11 20:25:23,410 INFO    MainThread:10868 [wandb_init.py:_resume_backend():383] resuming backend
2022-07-11 20:25:23,412 INFO    MainThread:10868 [wandb_init.py:_pause_backend():374] pausing backend
2022-07-11 20:25:23,412 INFO    MainThread:10868 [jupyter.py:save_ipynb():377] not saving jupyter notebook
2022-07-11 20:25:48,736 INFO    MainThread:10868 [wandb_init.py:_resume_backend():383] resuming backend
2022-07-11 20:25:48,741 INFO    MainThread:10868 [wandb_init.py:_pause_backend():374] pausing backend
2022-07-11 20:25:48,741 INFO    MainThread:10868 [jupyter.py:save_ipynb():377] not saving jupyter notebook
2022-07-11 20:25:56,828 INFO    MainThread:10868 [wandb_init.py:_resume_backend():383] resuming backend
2022-07-11 20:25:56,832 INFO    MainThread:10868 [wandb_init.py:_pause_backend():374] pausing backend
2022-07-11 20:25:56,833 INFO    MainThread:10868 [jupyter.py:save_ipynb():377] not saving jupyter notebook
2022-07-11 21:26:49,474 INFO    MainThread:10868 [wandb_init.py:_resume_backend():383] resuming backend
2022-07-11 21:26:50,208 INFO    MainThread:10868 [wandb_init.py:_pause_backend():374] pausing backend
2022-07-11 21:26:50,208 INFO    MainThread:10868 [jupyter.py:save_ipynb():377] not saving jupyter notebook
2022-07-11 21:27:22,447 INFO    MainThread:10868 [wandb_init.py:_resume_backend():383] resuming backend
2022-07-11 21:27:22,474 INFO    MainThread:10868 [wandb_init.py:_pause_backend():374] pausing backend
2022-07-11 21:27:22,474 INFO    MainThread:10868 [jupyter.py:save_ipynb():377] not saving jupyter notebook
2022-07-11 21:27:33,229 INFO    MainThread:10868 [wandb_init.py:_resume_backend():383] resuming backend
2022-07-11 21:27:33,231 INFO    MainThread:10868 [wandb_init.py:_pause_backend():374] pausing backend
2022-07-11 21:27:33,232 INFO    MainThread:10868 [jupyter.py:save_ipynb():377] not saving jupyter notebook
2022-07-11 21:27:36,460 INFO    MainThread:10868 [wandb_init.py:_resume_backend():383] resuming backend
2022-07-11 21:27:46,503 INFO    MainThread:10868 [wandb_init.py:_pause_backend():374] pausing backend
2022-07-11 21:27:46,504 INFO    MainThread:10868 [jupyter.py:save_ipynb():377] not saving jupyter notebook
2022-07-11 21:27:47,127 INFO    MainThread:10868 [wandb_init.py:_resume_backend():383] resuming backend
2022-07-11 21:27:55,633 INFO    MainThread:10868 [wandb_init.py:_pause_backend():374] pausing backend
2022-07-11 21:27:55,634 INFO    MainThread:10868 [jupyter.py:save_ipynb():377] not saving jupyter notebook
2022-07-11 21:29:14,684 INFO    MainThread:10868 [wandb_init.py:_resume_backend():383] resuming backend
2022-07-11 21:29:16,906 INFO    MainThread:10868 [wandb_init.py:_pause_backend():374] pausing backend
2022-07-11 21:29:16,906 INFO    MainThread:10868 [jupyter.py:save_ipynb():377] not saving jupyter notebook
2022-07-11 21:29:35,552 INFO    MainThread:10868 [wandb_init.py:_resume_backend():383] resuming backend
2022-07-11 21:29:36,699 INFO    MainThread:10868 [wandb_init.py:_pause_backend():374] pausing backend
2022-07-11 21:29:36,699 INFO    MainThread:10868 [jupyter.py:save_ipynb():377] not saving jupyter notebook
2022-07-11 21:29:47,156 INFO    MainThread:10868 [wandb_init.py:_resume_backend():383] resuming backend
2022-07-11 21:29:47,164 INFO    MainThread:10868 [wandb_init.py:_pause_backend():374] pausing backend
2022-07-11 21:29:47,164 INFO    MainThread:10868 [jupyter.py:save_ipynb():377] not saving jupyter notebook
2022-07-11 21:29:50,037 INFO    MainThread:10868 [wandb_init.py:_resume_backend():383] resuming backend
2022-07-11 21:29:50,040 INFO    MainThread:10868 [wandb_init.py:_pause_backend():374] pausing backend
2022-07-11 21:29:50,040 INFO    MainThread:10868 [jupyter.py:save_ipynb():377] not saving jupyter notebook
2022-07-11 21:30:34,820 INFO    MainThread:10868 [wandb_init.py:_resume_backend():383] resuming backend
2022-07-11 21:30:34,850 INFO    MainThread:10868 [wandb_init.py:_pause_backend():374] pausing backend
2022-07-11 21:30:34,850 INFO    MainThread:10868 [jupyter.py:save_ipynb():377] not saving jupyter notebook
2022-07-11 21:30:50,340 INFO    MainThread:10868 [wandb_init.py:_resume_backend():383] resuming backend
2022-07-11 21:31:18,219 INFO    MainThread:10868 [wandb_init.py:_pause_backend():374] pausing backend
2022-07-11 21:31:18,220 INFO    MainThread:10868 [jupyter.py:save_ipynb():377] not saving jupyter notebook
2022-07-11 21:33:48,996 INFO    MainThread:10868 [wandb_init.py:_resume_backend():383] resuming backend
2022-07-11 21:33:50,158 INFO    MainThread:10868 [wandb_init.py:_pause_backend():374] pausing backend
2022-07-11 21:33:50,159 INFO    MainThread:10868 [jupyter.py:save_ipynb():377] not saving jupyter notebook
2022-07-11 21:34:09,296 INFO    MainThread:10868 [wandb_init.py:_resume_backend():383] resuming backend
2022-07-11 21:34:09,364 INFO    MainThread:10868 [wandb_init.py:_pause_backend():374] pausing backend
2022-07-11 21:34:09,364 INFO    MainThread:10868 [jupyter.py:save_ipynb():377] not saving jupyter notebook
